X,Y,V
42,88,4.0
43,88,4.0
44,88,4.0
45,88,4.0
46,88,4.0
47,88,4.0
48,88,4.0
49,88,4.0
50,88,3.0
51,88,4.0
52,88,4.0
53,88,4.0
54,88,4.0
55,88,4.0
56,88,4.0
57,88,4.0
58,88,4.0
59,88,3.0
60,88,4.0
61,88,4.0
62,88,3.0
63,88,2.0
64,88,3.0
65,88,2.0
66,88,2.0
67,88,1.0
68,88,2.0
69,88,2.0
70,88,2.0
71,88,1.0
72,88,2.0
73,88,2.0
74,88,1.0
75,88,2.0
76,88,1.0
77,88,3.0
78,88,2.0
79,88,3.0
80,88,3.0
81,88,3.0
82,88,3.0
83,88,2.0
84,88,3.0
85,88,3.0
86,88,2.0
87,88,2.0
88,88,1.0
89,88,1.0
90,88,1.0
91,88,2.0
92,88,3.0
93,88,3.0
94,88,2.0
95,88,1.0
96,88,2.0
97,88,1.0
98,88,2.0
99,88,3.0
100,88,2.0
1,89,2.0
2,89,3.0
3,89,2.0
4,89,3.0
5,89,2.0
6,89,3.0
7,89,3.0
8,89,3.0
9,89,3.0
10,89,4.0
11,89,4.0
12,89,4.0
13,89,4.0
14,89,3.0
15,89,3.0
16,89,3.0
17,89,3.0
18,89,3.0
19,89,3.0
20,89,3.0
21,89,3.0
22,89,2.0
23,89,1.0
24,89,1.0
25,89,0.0
26,89,0.0
27,89,0.0
28,89,0.0
29,89,1.0
30,89,2.0
31,89,2.0
32,89,1.0
33,89,0.0
34,89,0.0
35,89,2.0
36,89,1.0
37,89,2.0
38,89,2.0
39,89,1.0
40,89,1.0
41,89,2.0
42,89,4.0
43,89,4.0
44,89,4.0
45,89,4.0
46,89,4.0
47,89,4.0
48,89,4.0
49,89,4.0
50,89,3.0
51,89,4.0
52,89,4.0
53,89,4.0
54,89,4.0
55,89,4.0
56,89,4.0
57,89,4.0
58,89,4.0
59,89,2.0
60,89,3.0
61,89,3.0
62,89,3.0
63,89,2.0
64,89,2.0
65,89,2.0
66,89,3.0
67,89,3.0
68,89,2.0
69,89,2.0
70,89,2.0
71,89,2.0
72,89,4.0
73,89,3.0
74,89,2.0
75,89,1.0
76,89,1.0
77,89,2.0
78,89,3.0
79,89,3.0
80,89,2.0
81,89,2.0
82,89,2.0
83,89,3.0
84,89,2.0
85,89,1.0
86,89,1.0
87,89,1.0
88,89,2.0
89,89,2.0
90,89,3.0
91,89,3.0
92,89,3.0
93,89,3.0
94,89,3.0
95,89,2.0
96,89,2.0
97,89,3.0
98,89,1.0
99,89,2.0
100,89,2.0
1,90,3.0
2,90,2.0
3,90,2.0
4,90,3.0
5,90,4.0
6,90,3.0
7,90,4.0
8,90,4.0
9,90,3.0
10,90,3.0
11,90,4.0
12,90,3.0
13,90,3.0
14,90,3.0
15,90,4.0
16,90,4.0
17,90,3.0
18,90,3.0
19,90,2.0
20,90,3.0
21,90,3.0
22,90,3.0
23,90,2.0
24,90,2.0
25,90,3.0
26,90,2.0
27,90,0.0
28,90,0.0
29,90,0.0
30,90,0.0
31,90,1.0
32,90,1.0
33,90,0.0
34,90,0.0
35,90,1.0
36,90,1.0
37,90,1.0
38,90,0.0
39,90,0.0
40,90,1.0
41,90,0.0
42,90,4.0
43,90,4.0
44,90,4.0
45,90,4.0
46,90,4.0
47,90,4.0
48,90,4.0
49,90,4.0
50,90,4.0
51,90,4.0
52,90,4.0
53,90,4.0
54,90,4.0
55,90,4.0
56,90,4.0
57,90,4.0
58,90,4.0
59,90,4.0
60,90,3.0
61,90,3.0
62,90,3.0
63,90,2.0
64,90,2.0
65,90,3.0
66,90,3.0
67,90,3.0
68,90,2.0
69,90,3.0
70,90,2.0
71,90,3.0
72,90,1.0
73,90,1.0
74,90,1.0
75,90,1.0
76,90,0.0
77,90,1.0
78,90,1.0
79,90,3.0
80,90,2.0
81,90,1.0
82,90,2.0
83,90,2.0
84,90,2.0
85,90,2.0
86,90,2.0
87,90,2.0
88,90,3.0
89,90,3.0
90,90,2.0
91,90,3.0
92,90,3.0
93,90,4.0
94,90,3.0
95,90,3.0
96,90,3.0
97,90,3.0
98,90,2.0
99,90,2.0
100,90,1.0
1,91,3.0
2,91,3.0
3,91,3.0
4,91,3.0
5,91,3.0
6,91,3.0
7,91,3.0
8,91,3.0
9,91,4.0
10,91,4.0
11,91,4.0
12,91,3.0
13,91,3.0
14,91,3.0
15,91,3.0
16,91,3.0
17,91,2.0
18,91,2.0
19,91,3.0
20,91,3.0
21,91,3.0
22,91,3.0
23,91,1.0
24,91,3.0
25,91,1.0
26,91,1.0
27,91,0.0
28,91,0.0
29,91,0.0
30,91,0.0
31,91,1.0
32,91,0.0
33,91,0.0
34,91,0.0
35,91,0.0
36,91,0.0
37,91,0.0
38,91,1.0
39,91,1.0
40,91,2.0
41,91,2.0
42,91,4.0
43,91,4.0
44,91,4.0
45,91,4.0
46,91,4.0
47,91,4.0
48,91,4.0
49,91,4.0
50,91,4.0
51,91,4.0
52,91,4.0
53,91,4.0
54,91,4.0
55,91,4.0
56,91,4.0
57,91,4.0
58,91,4.0
59,91,4.0
60,91,4.0
61,91,3.0
62,91,2.0
63,91,1.0
64,91,1.0
65,91,3.0
66,91,3.0
67,91,3.0
68,91,3.0
69,91,2.0
70,91,3.0
71,91,1.0
72,91,1.0
73,91,2.0
74,91,1.0
75,91,2.0
76,91,0.0
77,91,2.0
78,91,3.0
79,91,2.0
80,91,2.0
81,91,2.0
82,91,2.0
83,91,1.0
84,91,3.0
85,91,1.0
86,91,1.0
87,91,2.0
88,91,3.0
89,91,3.0
90,91,3.0
91,91,3.0
92,91,3.0
93,91,3.0
94,91,3.0
95,91,3.0
96,91,3.0
97,91,3.0
98,91,2.0
99,91,2.0
100,91,1.0
1,92,4.0
2,92,4.0
3,92,3.0
4,92,3.0
5,92,3.0
6,92,2.0
7,92,2.0
8,92,3.0
9,92,4.0
10,92,4.0
11,92,4.0
12,92,3.0
13,92,4.0
14,92,3.0
15,92,3.0
16,92,2.0
17,92,2.0
18,92,1.0
19,92,2.0
20,92,3.0
21,92,3.0
22,92,3.0
23,92,3.0
24,92,2.0
25,92,2.0
26,92,1.0
27,92,1.0
28,92,0.0
29,92,0.0
30,92,1.0
31,92,1.0
32,92,2.0
33,92,0.0
34,92,1.0
35,92,1.0
36,92,1.0
37,92,0.0
38,92,1.0
39,92,2.0
40,92,3.0
41,92,4.0
42,92,4.0
43,92,4.0
44,92,4.0
45,92,4.0
46,92,4.0
47,92,4.0
48,92,4.0
49,92,4.0
50,92,4.0
51,92,4.0
52,92,4.0
53,92,4.0
54,92,4.0
55,92,4.0
56,92,4.0
57,92,4.0
58,92,4.0
59,92,4.0
60,92,4.0
61,92,4.0
62,92,4.0
63,92,4.0
64,92,3.0
65,92,3.0
66,92,3.0
67,92,4.0
68,92,4.0
69,92,3.0
70,92,3.0
71,92,3.0
72,92,2.0
73,92,2.0
74,92,2.0
75,92,1.0
76,92,1.0
77,92,0.0
78,92,1.0
79,92,1.0
80,92,2.0
81,92,1.0
82,92,2.0
83,92,1.0
84,92,1.0
85,92,1.0
86,92,0.0
87,92,2.0
88,92,3.0
89,92,3.0
90,92,3.0
91,92,3.0
92,92,3.0
93,92,3.0
94,92,2.0
95,92,2.0
96,92,3.0
97,92,4.0
98,92,3.0
99,92,3.0
100,92,1.0
1,93,3.0
2,93,3.0
3,93,3.0
4,93,3.0
5,93,4.0
6,93,3.0
7,93,3.0
8,93,4.0
9,93,4.0
10,93,4.0
11,93,3.0
12,93,4.0
13,93,3.0
14,93,3.0
15,93,3.0
16,93,2.0
17,93,2.0
18,93,2.0
19,93,2.0
20,93,2.0
21,93,3.0
22,93,3.0
23,93,3.0
24,93,2.0
25,93,2.0
26,93,1.0
27,93,0.0
28,93,0.0
29,93,0.0
30,93,2.0
31,93,1.0
32,93,1.0
33,93,2.0
34,93,2.0
35,93,2.0
36,93,1.0
37,93,0.0
38,93,1.0
39,93,1.0
40,93,3.0
41,93,3.0
42,93,4.0
43,93,4.0
44,93,4.0
45,93,4.0
46,93,4.0
47,93,4.0
48,93,4.0
49,93,4.0
50,93,3.0
51,93,4.0
52,93,4.0
53,93,4.0
54,93,4.0
55,93,4.0
56,93,4.0
57,93,4.0
58,93,4.0
59,93,4.0
60,93,4.0
61,93,4.0
62,93,4.0
63,93,4.0
64,93,4.0
65,93,4.0
66,93,4.0
67,93,4.0
68,93,4.0
69,93,4.0
70,93,3.0
71,93,3.0
72,93,2.0
73,93,3.0
74,93,2.0
75,93,2.0
76,93,1.0
77,93,0.0
78,93,1.0
79,93,2.0
80,93,1.0
81,93,2.0
82,93,2.0
83,93,2.0
84,93,1.0
85,93,2.0
86,93,1.0
87,93,3.0
88,93,3.0
89,93,1.0
90,93,2.0
91,93,2.0
92,93,3.0
93,93,3.0
94,93,3.0
95,93,3.0
96,93,3.0
97,93,3.0
98,93,3.0
99,93,2.0
100,93,2.0
1,94,1.0
2,94,2.0
3,94,3.0
4,94,3.0
5,94,2.0
6,94,2.0
7,94,3.0
8,94,3.0
9,94,3.0
10,94,3.0
11,94,3.0
12,94,3.0
13,94,3.0
14,94,3.0
15,94,3.0
16,94,2.0
17,94,1.0
18,94,2.0
19,94,3.0
20,94,3.0
21,94,2.0
22,94,2.0
23,94,1.0
24,94,2.0
25,94,1.0
26,94,1.0
27,94,0.0
28,94,0.0
29,94,0.0
30,94,1.0
31,94,1.0
32,94,3.0
33,94,3.0
34,94,2.0
35,94,2.0
36,94,0.0
37,94,1.0
38,94,1.0
39,94,2.0
40,94,2.0
41,94,3.0
42,94,4.0
43,94,4.0
44,94,4.0
45,94,4.0
46,94,4.0
47,94,4.0
48,94,4.0
49,94,4.0
50,94,4.0
51,94,4.0
52,94,4.0
53,94,4.0
54,94,4.0
55,94,4.0
56,94,4.0
57,94,4.0
58,94,4.0
59,94,4.0
60,94,4.0
61,94,4.0
62,94,4.0
63,94,4.0
64,94,4.0
65,94,4.0
66,94,4.0
67,94,4.0
68,94,4.0
69,94,4.0
70,94,4.0
71,94,4.0
72,94,3.0
73,94,2.0
74,94,2.0
75,94,2.0
76,94,1.0
77,94,2.0
78,94,0.0
79,94,1.0
80,94,1.0
81,94,1.0
82,94,2.0
83,94,2.0
84,94,3.0
85,94,3.0
86,94,2.0
87,94,2.0
88,94,1.0
89,94,1.0
90,94,1.0
91,94,3.0
92,94,4.0
93,94,3.0
94,94,3.0
95,94,3.0
96,94,3.0
97,94,3.0
98,94,3.0
99,94,2.0
100,94,1.0
1,95,1.0
2,95,3.0
3,95,3.0
4,95,3.0
5,95,3.0
6,95,2.0
7,95,3.0
8,95,3.0
9,95,3.0
10,95,2.0
11,95,2.0
12,95,2.0
13,95,3.0
14,95,3.0
15,95,2.0
16,95,1.0
17,95,2.0
18,95,3.0
19,95,3.0
20,95,1.0
21,95,1.0
22,95,0.0
23,95,1.0
24,95,0.0
25,95,2.0
26,95,0.0
27,95,0.0
28,95,0.0
29,95,0.0
30,95,0.0
31,95,0.0
32,95,1.0
33,95,3.0
34,95,2.0
35,95,2.0
36,95,2.0
37,95,2.0
38,95,1.0
39,95,2.0
40,95,1.0
41,95,3.0
42,95,4.0
43,95,4.0
44,95,4.0
45,95,4.0
46,95,4.0
47,95,4.0
48,95,4.0
49,95,4.0
50,95,4.0
51,95,3.0
52,95,3.0
53,95,4.0
54,95,4.0
55,95,4.0
56,95,4.0
57,95,4.0
58,95,4.0
59,95,4.0
60,95,4.0
61,95,4.0
62,95,4.0
63,95,4.0
64,95,4.0
65,95,4.0
66,95,4.0
67,95,4.0
68,95,4.0
69,95,4.0
70,95,4.0
71,95,3.0
72,95,3.0
73,95,3.0
74,95,3.0
75,95,1.0
76,95,1.0
77,95,1.0
78,95,0.0
79,95,1.0
80,95,0.0
81,95,1.0
82,95,1.0
83,95,3.0
84,95,1.0
85,95,1.0
86,95,2.0
87,95,2.0
88,95,2.0
89,95,0.0
90,95,2.0
91,95,3.0
92,95,3.0
93,95,2.0
94,95,3.0
95,95,3.0
96,95,3.0
97,95,3.0
98,95,2.0
99,95,3.0
100,95,2.0
1,96,1.0
2,96,2.0
3,96,3.0
4,96,3.0
5,96,3.0
6,96,3.0
7,96,2.0
8,96,3.0
9,96,2.0
10,96,2.0
11,96,3.0
12,96,3.0
13,96,2.0
14,96,3.0
15,96,2.0
16,96,1.0
17,96,1.0
18,96,2.0
19,96,2.0
20,96,2.0
21,96,2.0
22,96,0.0
23,96,0.0
24,96,1.0
25,96,0.0
26,96,0.0
27,96,0.0
28,96,0.0
29,96,0.0
30,96,0.0
31,96,0.0
32,96,1.0
33,96,1.0
34,96,2.0
35,96,2.0
36,96,2.0
37,96,1.0
38,96,2.0
39,96,2.0
40,96,2.0
41,96,2.0
42,96,4.0
43,96,4.0
44,96,4.0
45,96,4.0
46,96,4.0
47,96,4.0
48,96,4.0
49,96,4.0
50,96,4.0
51,96,4.0
52,96,3.0
53,96,1.0
54,96,3.0
55,96,3.0
56,96,4.0
57,96,4.0
58,96,4.0
59,96,4.0
60,96,4.0
61,96,4.0
62,96,4.0
63,96,4.0
64,96,4.0
65,96,4.0
66,96,4.0
67,96,4.0
68,96,4.0
69,96,4.0
70,96,4.0
71,96,4.0
72,96,4.0
73,96,4.0
74,96,3.0
75,96,4.0
76,96,1.0
77,96,1.0
78,96,0.0
79,96,0.0
80,96,2.0
81,96,2.0
82,96,2.0
83,96,1.0
84,96,2.0
85,96,2.0
86,96,0.0
87,96,2.0
88,96,1.0
89,96,1.0
90,96,2.0
91,96,2.0
92,96,2.0
93,96,2.0
94,96,3.0
95,96,3.0
96,96,3.0
97,96,3.0
98,96,3.0
99,96,3.0
100,96,3.0
1,97,0.0
2,97,0.0
3,97,1.0
4,97,2.0
5,97,2.0
6,97,3.0
7,97,1.0
8,97,2.0
9,97,1.0
10,97,1.0
11,97,2.0
12,97,2.0
13,97,2.0
14,97,3.0
15,97,2.0
16,97,2.0
17,97,1.0
18,97,1.0
19,97,1.0
20,97,1.0
21,97,1.0
22,97,0.0
23,97,0.0
24,97,0.0
25,97,0.0
26,97,1.0
27,97,0.0
28,97,0.0
29,97,0.0
30,97,0.0
31,97,1.0
32,97,1.0
33,97,1.0
34,97,2.0
35,97,3.0
36,97,3.0
37,97,2.0
38,97,2.0
39,97,1.0
40,97,3.0
41,97,3.0
42,97,3.0
43,97,4.0
44,97,4.0
45,97,4.0
46,97,4.0
47,97,4.0
48,97,4.0
49,97,4.0
50,97,4.0
51,97,4.0
52,97,3.0
53,97,3.0
54,97,2.0
55,97,2.0
56,97,1.0
57,97,4.0
58,97,4.0
59,97,4.0
60,97,4.0
61,97,4.0
62,97,4.0
63,97,4.0
64,97,4.0
65,97,4.0
66,97,4.0
67,97,4.0
68,97,4.0
69,97,4.0
70,97,4.0
71,97,4.0
72,97,4.0
73,97,4.0
74,97,4.0
75,97,4.0
76,97,4.0
77,97,4.0
78,97,3.0
79,97,1.0
80,97,1.0
81,97,1.0
82,97,1.0
83,97,0.0
84,97,2.0
85,97,1.0
86,97,2.0
87,97,0.0
88,97,1.0
89,97,1.0
90,97,2.0
91,97,3.0
92,97,3.0
93,97,2.0
94,97,2.0
95,97,3.0
96,97,3.0
97,97,3.0
98,97,4.0
99,97,3.0
100,97,3.0
1,98,0.0
2,98,0.0
3,98,0.0
4,98,1.0
5,98,1.0
6,98,1.0
7,98,2.0
8,98,2.0
9,98,1.0
10,98,0.0
11,98,2.0
12,98,1.0
13,98,1.0
14,98,1.0
15,98,0.0
16,98,0.0
17,98,0.0
18,98,1.0
19,98,2.0
20,98,2.0
21,98,1.0
22,98,0.0
23,98,0.0
24,98,1.0
25,98,2.0
26,98,2.0
27,98,1.0
28,98,0.0
29,98,0.0
30,98,0.0
31,98,1.0
32,98,1.0
33,98,2.0
34,98,2.0
35,98,2.0
36,98,2.0
37,98,1.0
38,98,1.0
39,98,1.0
40,98,2.0
41,98,2.0
42,98,2.0
43,98,4.0
44,98,4.0
45,98,4.0
46,98,4.0
47,98,4.0
48,98,4.0
49,98,4.0
50,98,4.0
51,98,4.0
52,98,4.0
53,98,3.0
54,98,1.0
55,98,0.0
56,98,1.0
57,98,3.0
58,98,3.0
59,98,3.0
60,98,3.0
61,98,3.0
62,98,4.0
63,98,4.0
64,98,4.0
65,98,4.0
66,98,4.0
67,98,4.0
68,98,4.0
69,98,4.0
70,98,4.0
71,98,4.0
72,98,4.0
73,98,4.0
74,98,4.0
75,98,4.0
76,98,4.0
77,98,4.0
78,98,4.0
79,98,4.0
80,98,3.0
81,98,1.0
82,98,0.0
83,98,1.0
84,98,2.0
85,98,1.0
86,98,0.0
87,98,1.0
88,98,1.0
89,98,2.0
90,98,2.0
91,98,2.0
92,98,3.0
93,98,2.0
94,98,3.0
95,98,3.0
96,98,4.0
97,98,3.0
98,98,3.0
99,98,3.0
100,98,2.0
1,99,0.0
2,99,0.0
3,99,0.0
4,99,0.0
5,99,1.0
6,99,1.0
7,99,2.0
8,99,2.0
9,99,2.0
10,99,0.0
11,99,0.0
12,99,0.0
13,99,0.0
14,99,0.0
15,99,0.0
16,99,0.0
17,99,0.0
18,99,1.0
19,99,2.0
20,99,1.0
21,99,0.0
22,99,1.0
23,99,0.0
24,99,1.0
25,99,2.0
26,99,3.0
27,99,2.0
28,99,1.0
29,99,1.0
30,99,0.0
31,99,1.0
32,99,2.0
33,99,3.0
34,99,2.0
35,99,2.0
36,99,2.0
37,99,0.0
38,99,0.0
39,99,1.0
40,99,1.0
41,99,2.0
42,99,2.0
43,99,3.0
44,99,4.0
45,99,4.0
46,99,4.0
47,99,4.0
48,99,4.0
49,99,4.0
50,99,4.0
51,99,4.0
52,99,4.0
53,99,3.0
54,99,3.0
55,99,1.0
56,99,3.0
57,99,3.0
58,99,3.0
59,99,4.0
60,99,4.0
61,99,3.0
62,99,3.0
63,99,3.0
64,99,3.0
65,99,3.0
66,99,4.0
67,99,4.0
68,99,4.0
69,99,4.0
70,99,4.0
71,99,4.0
72,99,4.0
73,99,4.0
74,99,4.0
75,99,4.0
76,99,4.0
77,99,4.0
78,99,4.0
79,99,4.0
80,99,3.0
81,99,3.0
82,99,0.0
83,99,0.0
84,99,1.0
85,99,0.0
86,99,1.0
87,99,1.0
88,99,1.0
89,99,2.0
90,99,2.0
91,99,3.0
92,99,2.0
93,99,3.0
94,99,2.0
95,99,2.0
96,99,2.0
97,99,2.0
98,99,2.0
99,99,2.0
100,99,2.0
1,100,0.0
2,100,0.0
3,100,0.0
4,100,0.0
5,100,0.0
6,100,1.0
7,100,2.0
8,100,1.0
9,100,1.0
10,100,0.0
11,100,0.0
12,100,0.0
13,100,0.0
14,100,0.0
15,100,0.0
16,100,0.0
17,100,0.0
18,100,1.0
19,100,1.0
20,100,1.0
21,100,1.0
22,100,1.0
23,100,2.0
24,100,2.0
25,100,2.0
26,100,1.0
27,100,0.0
28,100,1.0
29,100,1.0
30,100,3.0
31,100,3.0
32,100,3.0
33,100,3.0
34,100,1.0
35,100,2.0
36,100,1.0
37,100,2.0
38,100,1.0
39,100,1.0
40,100,1.0
41,100,0.0
42,100,1.0
43,100,1.0
44,100,3.0
45,100,4.0
46,100,4.0
47,100,4.0
48,100,4.0
49,100,4.0
50,100,4.0
51,100,4.0
52,100,4.0
53,100,4.0
54,100,3.0
55,100,2.0
56,100,2.0
57,100,2.0
58,100,3.0
59,100,4.0
60,100,3.0
61,100,3.0
62,100,3.0
63,100,3.0
64,100,3.0
65,100,3.0
66,100,3.0
67,100,2.0
68,100,2.0
69,100,3.0
70,100,4.0
71,100,4.0
72,100,4.0
73,100,4.0
74,100,4.0
75,100,4.0
76,100,4.0
77,100,4.0
78,100,4.0
79,100,4.0
80,100,4.0
81,100,3.0
82,100,3.0
83,100,2.0
84,100,1.0
85,100,0.0
86,100,1.0
87,100,1.0
88,100,0.0
89,100,1.0
90,100,1.0
91,100,2.0
92,100,2.0
93,100,3.0
94,100,3.0
95,100,3.0
96,100,1.0
97,100,2.0
98,100,1.0
99,100,0.0
100,100,2.0
1,101,0.0
2,101,0.0
3,101,0.0
4,101,1.0
5,101,1.0
6,101,1.0
7,101,2.0
8,101,1.0
9,101,1.0
10,101,1.0
11,101,0.0
12,101,0.0
13,101,0.0
14,101,0.0
15,101,0.0
16,101,0.0
17,101,0.0
18,101,0.0
19,101,1.0
20,101,0.0
21,101,0.0
22,101,1.0
23,101,1.0
24,101,2.0
25,101,1.0
26,101,1.0
27,101,0.0
28,101,0.0
29,101,0.0
30,101,1.0
31,101,3.0
32,101,3.0
33,101,1.0
34,101,1.0
35,101,2.0
36,101,1.0
37,101,2.0
38,101,1.0
39,101,1.0
40,101,1.0
41,101,1.0
42,101,2.0
43,101,1.0
44,101,1.0
45,101,4.0
46,101,4.0
47,101,4.0
48,101,4.0
49,101,4.0
50,101,4.0
51,101,4.0
52,101,4.0
53,101,4.0
54,101,4.0
55,101,4.0
56,101,3.0
57,101,3.0
58,101,2.0
59,101,3.0
60,101,3.0
61,101,3.0
62,101,3.0
63,101,3.0
64,101,4.0
65,101,3.0
66,101,3.0
67,101,1.0
68,101,1.0
69,101,2.0
70,101,3.0
71,101,4.0
72,101,4.0
73,101,4.0
74,101,4.0
75,101,4.0
76,101,4.0
77,101,4.0
78,101,4.0
79,101,4.0
80,101,4.0
81,101,4.0
82,101,4.0
83,101,2.0
84,101,2.0
85,101,1.0
86,101,2.0
87,101,1.0
88,101,1.0
89,101,1.0
90,101,2.0
91,101,2.0
92,101,1.0
93,101,2.0
94,101,2.0
95,101,2.0
96,101,2.0
97,101,2.0
98,101,0.0
99,101,0.0
100,101,0.0
1,102,0.0
2,102,0.0
3,102,0.0
4,102,1.0
5,102,2.0
6,102,0.0
7,102,1.0
8,102,1.0
9,102,1.0
10,102,1.0
11,102,0.0
12,102,0.0
13,102,0.0
14,102,0.0
15,102,0.0
16,102,0.0
17,102,0.0
18,102,0.0
19,102,1.0
20,102,0.0
21,102,1.0
22,102,3.0
23,102,2.0
24,102,1.0
25,102,2.0
26,102,0.0
27,102,1.0
28,102,0.0
29,102,1.0
30,102,2.0
31,102,3.0
32,102,2.0
33,102,2.0
34,102,1.0
35,102,1.0
36,102,1.0
37,102,1.0
38,102,1.0
39,102,2.0
40,102,1.0
41,102,2.0
42,102,3.0
43,102,2.0
44,102,0.0
45,102,1.0
46,102,4.0
47,102,4.0
48,102,4.0
49,102,4.0
50,102,4.0
51,102,4.0
52,102,4.0
53,102,4.0
54,102,4.0
55,102,3.0
56,102,2.0
57,102,2.0
58,102,3.0
59,102,3.0
60,102,3.0
61,102,3.0
62,102,3.0
63,102,3.0
64,102,3.0
65,102,3.0
66,102,3.0
67,102,2.0
68,102,2.0
69,102,2.0
70,102,2.0
71,102,3.0
72,102,4.0
73,102,4.0
74,102,4.0
75,102,4.0
76,102,4.0
77,102,4.0
78,102,4.0
79,102,4.0
80,102,4.0
81,102,4.0
82,102,4.0
83,102,3.0
84,102,1.0
85,102,0.0
86,102,2.0
87,102,0.0
88,102,2.0
89,102,2.0
90,102,2.0
91,102,2.0
92,102,1.0
93,102,2.0
94,102,3.0
95,102,3.0
96,102,2.0
97,102,0.0
98,102,0.0
99,102,0.0
100,102,0.0
1,103,0.0
2,103,0.0
3,103,1.0
4,103,1.0
5,103,1.0
6,103,2.0
7,103,2.0
8,103,3.0
9,103,2.0
10,103,0.0
11,103,0.0
12,103,0.0
13,103,0.0
14,103,1.0
15,103,0.0
16,103,0.0
17,103,0.0
18,103,1.0
19,103,0.0
20,103,0.0
21,103,2.0
22,103,1.0
23,103,1.0
24,103,1.0
25,103,1.0
26,103,1.0
27,103,0.0
28,103,1.0
29,103,1.0
30,103,1.0
31,103,2.0
32,103,1.0
33,103,2.0
34,103,1.0
35,103,0.0
36,103,1.0
37,103,2.0
38,103,2.0
39,103,2.0
40,103,3.0
41,103,2.0
42,103,3.0
43,103,3.0
44,103,2.0
45,103,1.0
46,103,0.0
47,103,4.0
48,103,4.0
49,103,4.0
50,103,4.0
51,103,4.0
52,103,4.0
53,103,4.0
54,103,4.0
55,103,4.0
56,103,3.0
57,103,2.0
58,103,3.0
59,103,2.0
60,103,3.0
61,103,3.0
62,103,3.0
63,103,3.0
64,103,3.0
65,103,3.0
66,103,2.0
67,103,2.0
68,103,1.0
69,103,2.0
70,103,2.0
71,103,0.0
72,103,1.0
73,103,3.0
74,103,4.0
75,103,4.0
76,103,4.0
77,103,4.0
78,103,4.0
79,103,4.0
80,103,4.0
81,103,4.0
82,103,3.0
83,103,1.0
84,103,0.0
85,103,1.0
86,103,2.0
87,103,1.0
88,103,2.0
89,103,2.0
90,103,1.0
91,103,1.0
92,103,0.0
93,103,0.0
94,103,1.0
95,103,2.0
96,103,1.0
97,103,0.0
98,103,0.0
99,103,0.0
100,103,0.0
1,104,0.0
2,104,1.0
3,104,1.0
4,104,3.0
5,104,3.0
6,104,2.0
7,104,2.0
8,104,1.0
9,104,1.0
10,104,1.0
11,104,0.0
12,104,0.0
13,104,2.0
14,104,3.0
15,104,1.0
16,104,1.0
17,104,2.0
18,104,2.0
19,104,1.0
20,104,1.0
21,104,1.0
22,104,1.0
23,104,1.0
24,104,1.0
25,104,0.0
26,104,1.0
27,104,1.0
28,104,1.0
29,104,2.0
30,104,1.0
31,104,1.0
32,104,1.0
33,104,1.0
34,104,1.0
35,104,2.0
36,104,1.0
37,104,1.0
38,104,2.0
39,104,1.0
40,104,2.0
41,104,2.0
42,104,1.0
43,104,3.0
44,104,2.0
45,104,2.0
46,104,0.0
47,104,4.0
48,104,4.0
49,104,4.0
50,104,4.0
51,104,4.0
52,104,4.0
53,104,4.0
54,104,4.0
55,104,4.0
56,104,3.0
57,104,1.0
58,104,2.0
59,104,3.0
60,104,3.0
61,104,3.0
62,104,3.0
63,104,3.0
64,104,3.0
65,104,2.0
66,104,2.0
67,104,2.0
68,104,2.0
69,104,1.0
70,104,2.0
71,104,1.0
72,104,0.0
73,104,3.0
74,104,4.0
75,104,4.0
76,104,4.0
77,104,4.0
78,104,4.0
79,104,4.0
80,104,4.0
81,104,4.0
82,104,4.0
83,104,3.0
84,104,2.0
85,104,1.0
86,104,1.0
87,104,1.0
88,104,1.0
89,104,2.0
90,104,1.0
91,104,1.0
92,104,0.0
93,104,1.0
94,104,1.0
95,104,0.0
96,104,0.0
97,104,0.0
98,104,0.0
99,104,0.0
100,104,1.0
1,105,0.0
2,105,2.0
3,105,3.0
4,105,3.0
5,105,3.0
6,105,2.0
7,105,2.0
8,105,2.0
9,105,0.0
10,105,2.0
11,105,1.0
12,105,1.0
13,105,1.0
14,105,1.0
15,105,1.0
16,105,1.0
17,105,1.0
18,105,1.0
19,105,1.0
20,105,0.0
21,105,1.0
22,105,1.0
23,105,1.0
24,105,1.0
25,105,1.0
26,105,1.0
27,105,1.0
28,105,0.0
29,105,1.0
30,105,1.0
31,105,1.0
32,105,0.0
33,105,1.0
34,105,0.0
35,105,2.0
36,105,2.0
37,105,0.0
38,105,1.0
39,105,1.0
40,105,1.0
41,105,1.0
42,105,2.0
43,105,2.0
44,105,3.0
45,105,2.0
46,105,0.0
47,105,1.0
48,105,4.0
49,105,4.0
50,105,4.0
51,105,4.0
52,105,4.0
53,105,4.0
54,105,4.0
55,105,4.0
56,105,4.0
57,105,1.0
58,105,1.0
59,105,1.0
60,105,2.0
61,105,3.0
62,105,3.0
63,105,2.0
64,105,2.0
65,105,1.0
66,105,1.0
67,105,1.0
68,105,1.0
69,105,1.0
70,105,1.0
71,105,1.0
72,105,2.0
73,105,2.0
74,105,2.0
75,105,4.0
76,105,4.0
77,105,4.0
78,105,4.0
79,105,4.0
80,105,4.0
81,105,4.0
82,105,4.0
83,105,2.0
84,105,2.0
85,105,1.0
86,105,2.0
87,105,2.0
88,105,2.0
89,105,2.0
90,105,1.0
